"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"8/29/2017","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","74.04","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/29/2017","Counter","Counter Credit","384.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/29/2017","AT&T Wireless","AT&T MOBILITY Bill Payment","183.92","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"8/28/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","10.88","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/28/2017","Wallys Pizza Bar","WALLYS PIZZA BAR CAMERON PARK CA","32.87","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/26/2017","Hulu","HLU*Hulu 80993046-U HULU.COM/BILLCA","11.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/25/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","38.56","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/25/2017","Bank of America","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","1376.99","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"8/25/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","15.90","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/25/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","21.00","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/24/2017","Arco","ARCO PAYPOINT 08/24 #000167980 PURCHASE ARCO PAYPOINT PLACERVILLE CA","21.69","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/24/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","2162.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/24/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","9.96","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/23/2017","Arco","ARCO 82405 08/23 #000813176 PURCHASE ARCO 82405 CAMERON PARK CA","29.30","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/23/2017","WinCo Foods","WINCO FOODS #5 08/23 #000657919 PURCHASE WINCO FOODS #53 2 Folsom CA","8.12","debit","Groceries","Adv Tiered Interest Chkg","",""
"8/23/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","72.01","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/23/2017","Bel Air","BEL AIR #515 CAMERON PARK CA","39.00","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/22/2017","Arco","ARCO 82405 08/22 #000679771 PURCHASE ARCO 82405 CAMERON PARK CA","22.22","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/22/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","15.40","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/21/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","14.23","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/21/2017","Big Mountain Heating & Air","BIG MOUNTAIN HEATING AND 916-9257680 CA","191.40","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/21/2017","Churchill Hardw Camerson","CHURCHILL 'S HARDW CAMERSON PARKCA","49.80","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/20/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","29.99","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/19/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/19/2017","Safeway","SAFEWAY STORE 00017244 PLACERVILLE CA","37.15","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/19/2017","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","45.13","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/19/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","10.96","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/18/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","28.99","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/18/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","8.99","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"8/18/2017","Tom's Burgers & Frosty","TOM'S BURGER & FROSTY PLACERVILLE CA","12.63","debit","Fast Food","Citi Dividend Platinum Select Visa Card","",""
"8/18/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","60.79","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/17/2017","Jack in the Box","JACK IN THE BOX 3439 EL DORADO HILCA","13.37","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/17/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","101.74","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/17/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","780.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/16/2017","Arco","ARCO 82405 08/16 #000071052 PURCHASE ARCO 82405 CAMERON PARK CA","18.42","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/16/2017","WinCo Foods","WINCO FOODS #5 08/16 #000837940 PURCHASE WINCO FOODS #53 2 Folsom CA","58.96","debit","Groceries","Adv Tiered Interest Chkg","",""
"8/16/2017","Target","TARGET 00022707 ELDORADO HILLCA","9.76","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/15/2017","Interest Earned","Interest Earned","0.25","credit","Interest Income","Adv Tiered Interest Chkg","",""
"8/15/2017","Arco","ARCO 82405 08/15 #000651136 PURCHASE ARCO 82405 CAMERON PARK CA","28.05","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/15/2017","Rli Uw Serv","RLI_UW_SERV_*PREMIUM 610-664-8700 IL","950.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"8/15/2017","Pedrick Produce","PEDRICK PRODUCE DIXON CA","22.72","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/14/2017","Bkofamerica ATM Deposit","BKOFAMERICA ATM 08/12 #000001539 DEPOSIT CAMERON PARK CAMERON PARK CA","500.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/14/2017","Arco","ARCO 82405 08/12 #000494102 PURCHASE ARCO 82405 CAMERON PARK CA","19.20","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/14/2017","Capital City Appliance Repair","CAPITAL CITY APPLIANCE RE916-989-1687 CA","231.74","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/14/2017","Amazon","Amazon.com AMZN.COM/BILLWA","23.54","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/13/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","100.79","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/12/2017","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","14.96","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/12/2017","Churchill Hardw Camerson","CHURCHILL 'S HARDW CAMERSON PARKCA","12.86","credit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/12/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","17.54","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/12/2017","Deseret Book","DESERET BOOK CO 39 FAIR OAKS CA","112.21","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/11/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:781377 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","320.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/11/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","17.79","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/10/2017","Online Payment","PAYMENT - THANK YOU","133.00","credit","Credit Card Payment","Discover More Card","",""
"8/10/2017","Pacific Gas & Electric","PACIFIC GAS & ELECTRIC Bill Payment","448.23","debit","Electric Bill","Adv Tiered Interest Chkg","",""
"8/10/2017","Counter","Counter Credit","1143.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/10/2017","Discover Bill","DISCOVER CARD Bill Payment","133.00","debit","Credit Card Payment","Adv Tiered Interest Chkg","",""
"8/10/2017","E Dorado Disposal","E DORADO DISPOSAL Bill Payment","59.91","debit","Trash Service","Adv Tiered Interest Chkg","",""
"8/10/2017","Citibank Bill","CITIBANK VISA Bill Payment","6887.06","debit","Credit Card Payments","Adv Tiered Interest Chkg","",""
"8/10/2017","Arco","ARCO 82405 08/10 #000599078 PURCHASE ARCO 82405 CAMERON PARK CA","19.69","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/10/2017","Online Payment","PAYMENT THANK YOU","6887.06","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"8/10/2017","Online Payment","PAYMENT - THANK YOU","6887.06","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"8/10/2017","Churchill Hardw Camerson","CHURCHILL 'S HARDW CAMERSON PARKCA","17.21","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/10/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","161.67","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/10/2017","Jo-Ann Stores","JO-ANN STORE #2203 FOLSOM CA","54.16","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/10/2017","Online Payment","PAYMENT - THANK YOU","133.00","credit","Credit Card Payment","Discover More Card","",""
"8/09/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","2101.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/09/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","43.81","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/09/2017","Acorn Tv Wa","ACORN TV 866-216-1072 866-216-1072 WA","4.99","debit","Movies & DVDs","Citi Dividend Platinum Select Visa Card","",""
"8/08/2017","Bkofamerica ATM Deposit","BKOFAMERICA ATM 08/08 #000009470 DEPOSIT CAMERON PARK CAMERON PARK CA","1200.00","credit","Interest Income","Adv Tiered Interest Chkg","",""
"8/08/2017","AT&T","ATT DES:Payment ID:XXXXX7011EPAYW INDN:sherry l hulbert CO ID:XXXXX31004 PPD","91.23","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"8/08/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","19.71","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/08/2017","Upclk.com Mt","UPCLK.COM 1888-846-9563MT","41.95","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"8/07/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","17.74","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/05/2017","Adalberto Mexican Food","ADALBERTO'S MEXICAN FOOD SACRAMENTO CA","8.06","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/05/2017","Amazon Video","Amazon Video On Demand AMZN.COM/billWA","3.99","debit","Movies & DVDs","Citi Dividend Platinum Select Visa Card","",""
"8/04/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","410.03","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"8/03/2017","Ameritas Uc","AMERITAS-UC DES:INS PREM ID:XXXXX87110BFIND INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"8/03/2017","Arco","ARCO 82405 08/03 #000369497 PURCHASE ARCO 82405 CAMERON PARK CA","19.59","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/03/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"8/03/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","35.52","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"8/03/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","17.79","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"8/02/2017","Arco","ARCO PAYPOINT 08/02 #000592717 PURCHASE ARCO PAYPOINT PLACERVILLE CA","24.01","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"8/01/2017","Sourdough","SOURDOUGH & CO EL DORADO HILCA","19.20","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/31/2017","Kaiser Permanente","KAISER CPP PHARM 256 LIVERMORE CA","13.40","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"7/29/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","28.36","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"7/29/2017","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","101.48","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"7/29/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","17.74","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/28/2017","Fresh Mex Express-Mexican Grill","FRESH MEX EXPRESS MEXICA PLACERVILLE CA","23.20","debit","Restaurants","Citi Dividend Platinum Select Visa Card","",""
"7/28/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","17.83","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"7/28/2017","Arco","ARCO 82405 07/27 #000628345 PURCHASE ARCO 82405 CAMERON PARK CA","23.80","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/28/2017","Arco","ARCO 82405 07/28 #000745512 PURCHASE ARCO 82405 CAMERON PARK CA","13.81","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/27/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","992.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"7/27/2017","Dvs Proc Des","DVS PMT PROC DES:APPRAISAL ID:AU0000000008677 INDN:GARY HULBERT...","600.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"7/26/2017","Hulu","HLU*Hulu 80993046-U HULU.COM/BILLCA","11.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"7/26/2017","Kaiser Permanente","KAISER PHARM 281 FOLSOM CA","180.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"7/26/2017","Kaiser Permanente","KAISER 02090595 ROSEVILLE CA","300.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"7/26/2017","Sourdough","SOURDOUGH & CO EL DORADO HILCA","22.15","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/25/2017","Bank of America","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","1317.95","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"7/24/2017","Dan Services Nc","DAN SERVICES INC 9196842948 NC","75.00","debit","Utilities","Citi Dividend Platinum Select Visa Card","",""
"7/24/2017","Dan Services Nc","DAN SERVICES INC 9196842948 NC","75.00","debit","Utilities","Citi Dividend Platinum Select Visa Card","",""
"7/24/2017","Arco","ARCO 82405 07/22 #000131703 PURCHASE ARCO 82405 CAMERON PARK CA","12.91","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/24/2017","Arco","ARCO 82202 07/24 #000131997 PURCHASE ARCO 82202 ROCKLIN CA","20.68","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/22/2017","Miss P Train","MISS P'S TRAIN STATION SHINGLE SPRINCA","33.27","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"7/21/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:778529 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1095.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"7/21/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","14.93","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/21/2017","Ace Hardware","GOLD COUNTRY ACE HARDWAR CAMERON PARK CA","25.01","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"7/20/2017","Arco","ARCO 82405 07/20 #000691605 PURCHASE ARCO 82405 CAMERON PARK CA","25.90","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/20/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","350.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"7/20/2017","Dvs Proc Des","DVS PMT PROC DES:APPRAISAL ID:AU0000000008677 INDN:GARY HULBERT...","615.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"7/20/2017","Blain Stumpf Trucking","BLAIN STUMPF TRUCKING PLACERVILLE CA","645.21","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"7/20/2017","Denny's","DENNY'S #7661 CAMERON PARK CA","26.19","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/20/2017","Walgreens","WALGREENS #10599 CAMERON PARK CA","93.37","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"7/20/2017","Sam's Club","SAMS CLUB #6620 FOLSOM CA","83.71","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"7/20/2017","Jiffy Lube","JIFFY LUBE #2881 CAMERON PARK CA","349.81","debit","Service & Parts","Citi Dividend Platinum Select Visa Card","",""
"7/20/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","78.45","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"7/19/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"7/19/2017","Amazon","Amazon.com AMZN.COM/BILLWA","25.62","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"7/18/2017","Arco","ARCO 82405 07/18 #000261019 PURCHASE ARCO 82405 CAMERON PARK CA","27.38","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/18/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","17.16","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"7/18/2017","Safeway","SAFEWAY STORE 00017244 PLACERVILLE CA","9.99","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"7/18/2017","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","35.72","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/17/2017","Arco","ARCO 82405 07/17 #000573531 PURCHASE ARCO 82405 CAMERON PARK CA","15.61","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/17/2017","Kaiser Permanente","Kaiser Permanente Bill Payment","563.76","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"7/17/2017","Northern California","AAA Northern California Bill Payment","90.00","debit","Home Improvement","Adv Tiered Interest Chkg","",""
"7/17/2017","Arco","ARCO 82405 07/14 #000315815 PURCHASE ARCO 82405 CAMERON PARK CA","20.21","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"7/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"7/17/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","17.55","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/17/2017","Lees Feed Shingle","LEES FEED SHINGLE SPRG SHINGLE SPRINCA","17.99","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"7/17/2017","Jetair","JETAIR SHINGLE SPRINCA","357.22","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"7/15/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","27.99","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"7/15/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","16.57","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"7/15/2017","Deseret Book","DESERET BOOK CO 39 FAIR OAKS CA","16.16","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"7/14/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","189.98","debit","Office Supplies","Discover More Card","",""
